genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
R&B,Frank Ocean,Bad Religion,2pMPWE7PJH1PizfgGRMnR9,61,0.779,0.276,175453,0.358,2.50E-06,A,0.0728,-7.684,Major,0.0443,81.977,04-Apr,0.13
R&B,Chris Brown,Back To Sleep,6dlpABcXrQKRU9G00i6Zba,66,0.0424,0.647,201253,0.646,0,A,0.0888,-5.483,Minor,0.243,92.981,04-Apr,0.721
Movie,Les Hérissons,Le fiacre,4cAs1JSCFg3iXqVsXpunDu,0,0.0103,0.651,128240,0.484,0.00022,C,0.337,-6.512,Major,0.0676,172.735,04-Apr,0.892
Movie,Céline Languedoc,Avan i two ta,4dKQTWBarO8bbDjyjqHHM0,0,0.647,0.32,242627,0.371,2.51E-06,A,0.0981,-9.057,Minor,0.0448,78.643,04-Apr,0.235
Movie,Henri Salvador,Le Marchand de sable,4eLl4AbxEzIZj6rSopkw3O,0,0.993,0.405,176907,0.0775,0.00304,F,0.139,-18.145,Major,0.0414,81.814,03-Apr,0.355
Movie,Henri Salvador,L'Ombrelle et le parapluie,4epSkPHTH5tXr1HSDVUXZ5,0,0.959,0.495,138387,0.23,0.000207,F,0.108,-16.153,Major,0.034,132.694,04-Apr,0.615
Movie,Leopold Stokowski,"Symphony No. 6 in B minor, Op. 74 'Pathétique': I Adagio - Allegro non troppo",4etaqrzd6gYTaPna0Z2HFl,0,0.88,0.142,1029560,0.13,0.655,G,0.239,-20.735,Major,0.0424,75.531,04-Apr,0.0759
Movie,Henri Salvador,Syracuse - Remastered,4funpufdH0Y7mEHL4EZ7zn,9,0.502,0.379,174693,0.368,0,C#,0.0608,-11.6,Major,0.0305,132.693,04-Apr,0.252
Movie,Chorus,Shri Ganesh Beej Mantra,4gENs0u19z0w4Kde2Zmd78,0,0.977,0.373,18800,0.0481,0.00112,F,0.0744,-16.57,Major,0.0929,79.478,04-Apr,0
Movie,Henri Salvador,Dans Mon Île,4joMEq4o7wO9Q12lh7AHoQ,3,0.602,0.378,296280,0.378,0.162,F,0.0972,-13.175,Minor,0.0291,172.151,04-Apr,0.275
Movie,Henri Salvador,Cheveux dans le vent,4lhjdO8eFSJ9DO10tgWRYm,0,0.99,0.206,170107,0.196,0.0452,C,0.117,-13.97,Minor,0.0371,82.293,03-Apr,0.0986
Movie,Martin & les fées,"Premier voyage (par Véronique Jannot, Paul Ventimila & Lorie Pester)",4msdEFAWaCFmMODhTn1X1J,2,0.317,0.574,176280,0.439,0,G,0.488,-12.247,Major,0.873,164.93,03-Apr,0.574
Movie,Chorus,Om Namah Shivaye Chant,4nMvAmMtNQWvRWf4eKiPkj,0,0.445,0.505,492627,0.504,0,F#,0.0945,-4.107,Major,0.0309,143.566,04-Apr,0.36
Movie,Karine Costa,Good Bye My Friends,4ndd6bEstFjH6pAWKSKTID,0,0.533,0.522,209960,0.431,0,C,0.117,-8.735,Major,0.0243,96.047,04-Apr,0.0977
Movie,Randy Newman,Parenthood (Karen & Gil / Montage),4phje4nFzgeq72lRD0IdhL,2,0.939,0.192,294667,0.0923,0.912,C,0.148,-22.977,Major,0.0389,107.308,05-Apr,0.039
Movie,Henri Salvador,"J'aime tes g'noux - Shame, Shame, Shame",4shV4GZdoGVfGSY6I6B1p4,13,0.221,0.739,231440,0.916,0,G,0.177,-6.327,Major,0.308,101.882,04-Apr,0.69
Movie,Jean Piat,Tout allait bien jusque-là dans cet immense couvent,4us7sEegPaEW311UTfxPVZ,0,0.879,0.751,193760,0.158,0,A,0.124,-21.678,Minor,0.896,97.606,04-Apr,0.66
Movie,Leopold Stokowski,Symphony No.1 In C Major : I. Allegro Vivo,4ybCQncLeRtMrPIr8wk6YF,3,0.903,0.394,457747,0.279,0.881,G#,0.0549,-13.649,Major,0.0405,77.565,04-Apr,0.259
Movie,Henri Salvador,Bon à rien,52GFZOobqxfRpuXAS05YFR,0,0.992,0.509,157347,0.0133,0.0119,C#,0.121,-24.515,Major,0.058,73.159,03-Apr,0.151
Movie,Idoles De La Musique,Parce qu'on sait jamais,5AuskiXFte60vO2qJBN6qZ,0,0.28,0.756,192278,0.575,0,E,0.0779,-7.559,Minor,0.0274,106.051,04-Apr,0.757
Movie,Chorus,Odhi is ieron lohon (Ode to Sacred Battalion),5CM2C34HVAx6N7EhIMV7x5,0,0.976,0.302,174840,0.146,8.94E-06,D,0.118,-17.752,Minor,0.0391,77.077,04-Apr,0.159
Movie,Chorus,Le sourire d'Anaëlle,5JK9slJor1wqvMNDME6jjy,0,0.126,0.492,251320,0.686,0.000191,D,0.504,-4.075,Major,0.0306,129.814,03-Apr,0.528
Movie,Henri Salvador,Qh'ech que ch'est qu'cha?,5Q5wKYtHpbEFESdUAX4GYK,0,0.592,0.689,172907,0.615,0,F,0.345,-7.409,Minor,0.303,123.14,04-Apr,0.555
Movie,Randy Newman,Eliza,5VkG4AjvsgWNEPYLBZPE0K,0,0.992,0.522,29200,0.117,0.981,C#,0.131,-22.993,Major,0.0793,110.624,04-Apr,0.911
Movie,Henri Salvador,Ciel de Paris,5c1jpatPFMyd7HqFI2eM25,2,0.974,0.271,216840,0.182,0.0873,B,0.298,-15.927,Minor,0.0393,76.749,05-Apr,0.263
Movie,Chorus,Yia se ghlikia patridha (For You Sweet Motherland),5c3AUslnwl5L7G3qDk3OqG,0,0.994,0.485,105253,0.124,0,F,0.107,-15.088,Major,0.041,118.422,01-Apr,0.441
Movie,Claire Guyot,Indiciblement,5fvH81iQaG9OilGwvY3rL1,2,0.952,0.306,235915,0.435,2.29E-05,C,0.129,-7.906,Minor,0.0316,159.204,03-Apr,0.236
Movie,Jean Claude Corbel,Les pachydermes,5oJyHIHUS2aTkfiGxGNyw2,0,0.247,0.538,332417,0.272,0,C#,0.225,-17.01,Major,0.762,75.267,04-Apr,0.451
Movie,Henri Salvador,Le Cid - Remastered,5sEYIKSjE4jsWW4kRzBhKS,13,0.591,0.601,161507,0.521,0,C,0.309,-8.439,Minor,0.178,79.591,04-Apr,0.858
Movie,Henri Salvador,"Le conteur, Pt. 2",5u5sQy7vFsH7deT5C9Ovzl,0,0.0575,0.577,21667,0.403,0,F,0.317,-21.688,Minor,0.85,113.777,03-Apr,0.967
Movie,Chorus,Sundar Bate Tabe,5zVMw1Ztp4vpisL2ELwLEe,0,0.8,0.547,115680,0.366,0,D,0.0928,-7.005,Minor,0.0323,61.884,04-Apr,0.568
Movie,Jean Claude Corbel,Les charognards,62cHdVNaIik1TuacceA77E,0,0.616,0.686,91301,0.221,0,G#,0.143,-17.351,Major,0.87,130.553,01-Apr,0.58
Movie,Bernard Minet,Dragon Ball et Dragon Ball Z,66t9xxALkxj4SPkOojngtd,23,0.316,0.644,169533,0.851,0,E,0.373,-8.516,Minor,0.0297,136.98,04-Apr,0.919
Movie,Jodi Benson,God Sees Inside Me,67Rgx9R9YBu11BtwfqCh5S,4,0.219,0.362,186000,0.412,0,C,0.181,-9.525,Major,0.0324,129.113,04-Apr,0.182
Movie,Henri Salvador,Re-bonjour,6BAiu4xNbLM63ZlqO6SI7b,0,0.981,0.605,161747,0.0673,0.00204,D,0.174,-19.505,Minor,0.0699,130.658,04-Apr,0.363
Movie,Generation B.O.,"Don't Cry For Me Argentina (B.O. ""Evita"")",6Boqki8xYtbroVvOYOMGJS,7,0.6,0.164,341000,0.402,3.41E-06,B,0.138,-7.704,Major,0.0286,83.664,04-Apr,0.0394
Movie,Céline Languedoc,Soley an mwen,6FEP94PGCC2l0PjwuTJBri,0,0.688,0.582,226573,0.687,0,F,0.28,-6.047,Minor,0.0634,91.009,04-Apr,0.374
Movie,Chorus,I 25 martiou (The 25th of March),6G1EpfysBnfZacAHI0kryd,0,0.994,0.617,97867,0.135,0,G,0.169,-15.17,Major,0.0359,116.375,04-Apr,0.545
Movie,Henri Salvador,Le Carosse Blanc - Remastered,6Hd2G119uTMb8JjxMeT6qO,8,0.634,0.591,153947,0.3,0,E,0.154,-9.339,Major,0.0273,134.168,04-Apr,0.348
Movie,Lucie Dolene,"L’amour s’en vient, l’amour s’en va (From ""L'heure éblouissante"")",6IziegqvACg853ponWBUnw,0,0.864,0.299,169013,0.259,0,A#,0.31,-8.063,Major,0.0365,170.807,03-Apr,0.5
Movie,Leopold Stokowski,Symphony No.4 In E Minor Op.98 : II. Andante,6J59dsBtk4TWB6YXXz1vwf,0,0.899,0.192,695333,0.118,0.45,E,0.191,-18.111,Major,0.038,107.432,04-Apr,0.0762
Movie,Dominique Tirmont,Maman si douce,6MH2ONW4SaFNPOBBvJLMiu,0,0.875,0.407,132880,0.399,0,F,0.158,-8.617,Major,0.0577,77.169,04-Apr,0.424
Movie,Randy Newman,Henry Goes To Work,6QbtNfEpo5ae0pf6NHY9EX,0,0.737,0.382,115133,0.287,0.834,C,0.0644,-15.865,Minor,0.0456,79.908,04-Apr,0.157
Movie,Les Hérissons,Frou Frou,6SGc0oxZUmphiZEKEJEsdc,0,0.672,0.839,188688,0.36,0,B,0.142,-10.763,Major,0.208,129.991,04-Apr,0.927
Movie,Chorus,Hindolam,6UXgL7wW81Lo50g6McjaD6,0,0.74,0.702,341107,0.865,1.62E-06,C#,0.0918,-8.158,Major,0.065,131.434,04-Apr,0.961
Movie,Leopold Stokowski,L'ascension : III. Alleluias On The Trumpet And On The Cymbal,6UsUE1H5dtMrlntvKPAshH,0,0.933,0.375,295827,0.434,0.962,A,0.385,-13.991,Minor,0.0467,129.847,04-Apr,0.322
Movie,Henri Salvador,Le Pingouin - Remastered,6VNIWzCYP3qOc9hH45wWZw,5,0.11,0.488,122533,0.573,0,G,0.485,-8.111,Major,0.0822,78.415,04-Apr,0.787
Movie,Henri Salvador,Le clochard,6VlfFWTfNm2XfxarL5LTiJ,7,0.928,0.505,205160,0.0949,4.48E-05,D,0.135,-15.373,Minor,0.0378,138.905,04-Apr,0.135
Movie,Chorus,Mann Biachen,6Z2Ni6h9wZ6jvZgtxujPQr,0,0.765,0.644,423160,0.262,0,D#,0.0711,-12.213,Minor,0.0308,109.931,04-Apr,0.566
Movie,Jean Claude Corbel,Aladin 4,6dkvfXJ8rDB0TksVS7hSXy,0,0.535,0.538,265693,0.424,0,C,0.548,-16.001,Minor,0.51,90.41,01-Apr,0.536
Movie,Anthony Kavanagh,J'Ai Vu Partir,6h3POovTshsCcxVHhg7gAe,1,0.224,0.726,208973,0.558,0,G#,0.119,-8.369,Major,0.136,151.929,04-Apr,0.961
Movie,Jean Claude Corbel,Le bord de mer,6m6ft96faUdHOwmxNAj6zh,1,0.617,0.557,588301,0.265,0,F,0.379,-14.549,Minor,0.799,78.425,04-Apr,0.49
Movie,Bernard Minet,Dis moi monsieur Bernard Minet,6oj42tNc0gyNFBIIwTB808,1,0.648,0.649,245773,0.687,6.46E-06,D,0.222,-6.8,Major,0.0272,82.016,04-Apr,0.801
Movie,Le Club des Juniors,But pour Rudy,6qTrdmOdDmtgKCNteEBWSc,9,0.4,0.711,203247,0.869,8.21E-06,D#,0.647,-7.253,Major,0.0652,136.729,04-Apr,0.654
Movie,Chorus,Gia Ke Hara Sou Geronta,6utMPVFs8Is9XWWxlze2kk,0,0.655,0.513,160133,0.528,0,F,0.381,-5.32,Minor,0.0417,129.18,04-Apr,0.509
Movie,Jean Piat,Ce fut en vain qu'Hélène de retour dans Albano,6v8fwvHfxz1rFLfbaqONsV,0,0.895,0.693,476307,0.177,0,A#,0.154,-20.824,Minor,0.805,104.543,05-Apr,0.674
Movie,Bernard Minet,Les filles sont si jolies,6vU62o9TQ9s2A6BPvWqCim,1,0.645,0.67,205587,0.88,0.000347,A,0.335,-6.64,Major,0.0392,86.011,04-Apr,0.962
Movie,Chorus,To parelthon ke to mellon (The Past and the Future),6wh6S0dLrprc9ZvuLlYeKF,0,0.991,0.461,131773,0.131,0,C,0.147,-14.69,Major,0.0354,94.234,04-Apr,0.381
Movie,Leopold Stokowski,Rimsky-Korsakov: Flight of the Bumblebee - Leopold Stokowksi Transcriptions,6xzgUl9pbjrMOk8lfqjTQ8,0,0.945,0.44,82173,0.365,0.664,F,0.463,-12.671,Major,0.0325,86.79,04-Apr,0.583
Movie,Marie-Thérèse Orain,Intacte,6zVxkkkRaJcZNhoVCJU99i,0,0.856,0.574,179470,0.467,1.14E-05,C#,0.969,-10.034,Major,0.541,132.107,01-Apr,0.897
Movie,Dominique Tirmont,Mon beau sapin,6znGYqNBqqaipERrslFQl8,0,0.976,0.412,144253,0.145,0,F,0.106,-9.367,Major,0.0401,78.925,01-Apr,0.347
Movie,Randy Newman,"Family Album: Homage to Alfred, Emil and Lionel Newman: I. The Follies: Young and Beautiful",71AdU0KVt1Y8I9JIlA2Bsn,0,0.995,0.512,136120,0.0297,0.881,G#,0.0991,-23.948,Major,0.0403,68.5,03-Apr,0.258
Movie,Chorus,Tylko ty,71EB0dzkV0HZHrtnDxzecM,0,0.00187,0.61,229507,0.949,0.000955,F,0.0624,-6.314,Major,0.0342,145.077,04-Apr,0.971
Movie,Henri Salvador,Ma chère et tendre - live,72v9OkEz9BpRkirZ4Pi5no,1,0.498,0.338,175280,0.333,4.54E-06,B,0.796,-13.417,Major,0.0641,144.299,05-Apr,0.204
Movie,Frank Churchill,Snow White and the Seven Dwarfs: Dwarf's Yodel Song (arr. H. Frommermann),73sd74Cr6cUvW6Z60IrOUf,0,0.992,0.748,157813,0.196,0.723,D,0.199,-16.503,Major,0.0528,127.522,04-Apr,0.784
Movie,Leopold Stokowski,Tristan und Isolde (Love Music from Acts II & III),73ulytYi8ArzDYj4bjEHwN,0,0.942,0.0883,1563347,0.174,0.944,B,0.0949,-17.02,Major,0.0408,85.719,04-Apr,0.0299
Movie,Anthony Kavanagh,Ton Homme,78BqPD5x1p8ZJEmIQB7qqq,1,0.0533,0.768,246893,0.652,0.00221,D,0.0581,-6.733,Major,0.0471,100.951,04-Apr,0.657
Movie,Henri Salvador,Bon À Rien,7CBpvEXa58XVwXh2QWxygW,0,0.942,0.548,154240,0.0469,4.78E-05,C#,0.204,-15.033,Major,0.0459,108.703,03-Apr,0.159
Movie,Bernard Minet,"Toi, l'avenir du monde",7DYouezUJUpPLnOmdrelpf,0,0.585,0.646,203964,0.538,0,C,0.112,-8.223,Major,0.0232,103.986,03-Apr,0.36
Movie,Dominique Tirmont,"Aquelos mountagnos ""Se Canto""",7EJcv8KFbWqygVKQEHyyaO,0,0.921,0.267,116960,0.504,0,G,0.101,-7.944,Major,0.0617,172.465,05-Apr,0.369
Movie,Anthony Kavanagh,Jamais,7GKJJZ6SnJBH2LpaAH3EHt,4,0.766,0.58,235227,0.376,0,A,0.0744,-10.703,Minor,0.0707,126.055,04-Apr,0.42
Movie,Chorus,Sukhkarta Dukhharta - Aarti,7GxadTdSjngZYGpHVNH7QT,0,0.483,0.622,253837,0.785,0,D#,0.278,-4.656,Minor,0.0577,89.021,04-Apr,0.695
Movie,Jean Piat,Le lendemain qui était un dimanche,7HxYQZ7jbGvaqz3irXZdtM,0,0.789,0.669,404267,0.15,0,C#,0.0749,-22.565,Minor,0.863,83.809,03-Apr,0.629
Movie,Henri Salvador,Toi - live,7KEfzcf4xa23TSefjP2Z6d,1,0.649,0.619,196293,0.814,0,F,0.684,-7.35,Minor,0.55,168.158,04-Apr,0.687
Movie,Henri Salvador,Adieu Foulards Adieu Madras,7M1nC2vqXBSlkAfJsOvVx2,0,0.981,0.471,141177,0.0465,0.00334,C,0.238,-14.248,Major,0.0344,87.898,03-Apr,0.413
Movie,Idoles De La Musique,Parler d'amour,7MZbmTwP6Nx2HYI6aqz6WO,0,0.264,0.578,218453,0.338,5.82E-06,C#,0.357,-9.685,Major,0.0331,136.236,04-Apr,0.124
Movie,Leopold Stokowski,Symphony No.4 In E Minor Op.98 : III. Allegro Giocoso Poco Meno Presto,7a4yaTgN3J0MUBrG3SaLPX,0,0.804,0.339,361933,0.216,0.894,C,0.291,-14.093,Major,0.0355,133.246,04-Apr,0.231
Movie,Marie-Thérèse Orain,J'ai douze ans,7bECoHdDWwRmCFbBvqabMH,0,0.89,0.614,194617,0.487,0,G#,0.965,-8.153,Major,0.57,141.058,04-Apr,0.784
Movie,Henri Salvador,J'aimerais tellement ca,7eElmrwUguarLEj2n62sBe,2,0.961,0.358,212784,0.12,5.85E-05,G#,0.103,-14.792,Major,0.0532,68.197,04-Apr,0.13
Movie,Chorus,Tripplestar Camp,7ePZMGCeSZ43e4DZT4zy74,0,0.507,0.538,212063,0.795,0,C#,0.132,-4.74,Major,0.356,94.87,04-Apr,0.842
Movie,Henri Salvador,"Armstrong, Duke Ellington, Cab Calloway",7imVfu99nAf0kVfkxqAjWg,0,0.925,0.789,160333,0.437,0.000321,D,0.135,-11.432,Minor,0.129,110.281,04-Apr,0.807
Movie,Michel Roux,Maître Pierre : Tableau II - Très illustres docteurs,7ioe0EfNkumMzL5VXAZDph,0,0.983,0.334,297093,0.36,0.00126,C,0.195,-8.067,Minor,0.0608,93.384,04-Apr,0.126
Movie,Chorus,Je n'ai pas de problème,7j3bO0hSA1cOrl4RZWceVn,0,0.00081,0.549,339240,0.748,0.253,A,0.145,-5.425,Minor,0.0313,115.041,04-Apr,0.386
Movie,Henri Salvador,Les yeux des Muchachos,7jPCRikDrjDn2dykPzkqLl,0,0.553,0.673,172627,0.358,0,G,0.107,-11.69,Minor,0.048,130.569,04-Apr,0.937
Movie,Henri Salvador,Parce que ça me donne du courage,7kNSwAUXCypn11V29lQCdX,0,0.793,0.701,208000,0.168,4.66E-06,C,0.104,-11.15,Major,0.108,111.975,04-Apr,0.564
Movie,Henri Salvador,Silence On Tourne,7lvcIR4cD19ug1yh7sYv2E,0,0.913,0.758,169645,0.445,0,G#,0.3,-12.045,Major,0.361,116.023,04-Apr,0.832
Movie,Martin & les fées,Tout est possible (par Lisa Angell),7mAlv0fA2RXKSP4P2DSzYP,3,0.874,0.517,153347,0.354,1.22E-06,A,0.116,-8.313,Minor,0.0325,80.246,04-Apr,0.365
Movie,Frank Churchill,The Silly Song,7tBFyP3T22UEak2fKiUx6o,0,0.995,0.6,26044,0.23,0.954,C,0.116,-23.963,Major,0.118,99.161,04-Apr,0.575
Movie,Henri Salvador,Adieu 'Adios' - Remastered,7uewIk2g76hdHiH7UWvP6D,9,0.114,0.432,157853,0.4,4.83E-06,D#,0.207,-8.737,Major,0.035,108.372,04-Apr,0.476
Movie,Henri Salvador,toi,7xVHgJizDgdlji68evIcv7,11,0.341,0.71,189893,0.517,0,C,0.116,-8.015,Minor,0.444,78.901,04-Apr,0.721
Movie,Jean Claude Corbel,Peau D'âne 4,7xqmS0CWfSwCyukks56Wjc,0,0.756,0.597,423133,0.165,0,C,0.357,-16.449,Major,0.904,63.794,04-Apr,0.501
Movie,Chorus,Parodos,03eSYtfkjx38zxS17eYKIN,0,0.388,0.238,367227,0.535,0,C,0.107,-5.769,Major,0.0369,68.169,04-Apr,0.106
Movie,Michel Roux,L'aiguille creuse - Partie 1,06UFQjrvxqQe6EkHxcu9BX,0,0.801,0.698,2106095,0.306,0,G#,0.835,-15.032,Major,0.857,132.123,03-Apr,0.544
Movie,Chantal Goya,Ennio,07xuxP4n2dDqZTbBTL7WDm,4,0.0238,0.804,136573,0.682,0,C,0.0606,-12.434,Major,0.0305,130.331,04-Apr,0.946
Movie,Chorus,Antara Mama,08SJAqinCkhJPQvUbqlL3B,0,0.0309,0.503,275805,0.588,0,E,0.4,-6.14,Minor,0.0316,114.937,03-Apr,0.488
Movie,Oliver Wallace,Alice in Wonderland: Theme,0Fe6pbDEIY2jnhPd8jbQ3B,0,0.989,0.503,160187,0.0341,0.809,G,0.087,-17.101,Major,0.0674,86.537,04-Apr,0.712
Movie,Laura Mayne,Comme si,0IqAj1EI5b0GuhkfvbwWPH,15,0.911,0.551,265373,0.246,0,D,0.11,-10.505,Major,0.0255,108.636,04-Apr,0.383
Movie,Jean Claude Corbel,Vers un nouveau monde,0LFwFffR35TfCar4LPxUfh,0,0.618,0.647,62019,0.682,0,C#,0.278,-11.135,Major,0.04,62.363,03-Apr,0.154
Movie,Le Club des Juniors,Lutinette et Lutinou,0MPYSrG8wr91fINn84ITMj,1,0.279,0.588,218151,0.733,0,A#,0.266,-8.039,Major,0.0327,135.663,04-Apr,0.791
Movie,Jean Davy,C'est ça l'amour,0OluqaGVEHzB06KMfUkAWE,0,0.903,0.465,1178613,0.517,0,A#,0.127,-9.338,Major,0.128,120.812,04-Apr,0.505
Movie,Chorus,Om Kodilingeshwaraya Namaha,0SyevrAr3Ab41f0QDpiXxf,0,0.538,0.294,41927,0.186,0,F#,0.347,-12.794,Major,0.0318,87.505,04-Apr,0.145
Movie,Richard M. Sherman,Lost Chords Sentiments,0Uz14rl5ZUloytNAVXDDax,1,0.96,0.752,79267,0.168,0,B,0.332,-18.961,Minor,0.925,104.274,04-Apr,0.678
Movie,Marie-Thérèse Orain,Les hommes,0V3L14YoDMx8mNo0w62eGa,0,0.931,0.48,191217,0.398,0,C#,0.941,-12.425,Major,0.445,67.709,03-Apr,0.491
Movie,Claire Guyot,Lila danse,0a17uPwCu57fB0Wyc7Y58d,1,0.932,0.418,213577,0.291,3.95E-06,B,0.116,-9.599,Minor,0.0368,88.38,04-Apr,0.264
Movie,Chorus,Bangaru Padagaye,0fggzrsXBkD2crvB8YWAIo,0,0.526,0.373,103288,0.416,0,C,0.331,-10.554,Minor,0.0555,172.218,05-Apr,0.783
Movie,Jean Amadou,Une Petition,0hXGZUXBzS4NRrp6tNInjx,1,0.637,0.62,367413,0.22,0,C,0.123,-18.04,Major,0.929,75.291,04-Apr,0.635
Movie,Henri Salvador,Ela Diz que Tiem,0io65H4aIAIOIiPn6Bim5U,0,0.108,0.734,134093,0.651,0.0272,D,0.26,-12.995,Major,0.0418,130.396,04-Apr,0.928
Movie,Richard M. Sherman,Caprice,0kPobqZpi2ugviyclgypBM,0,0.987,0.395,177693,0.29,0.899,F#,0.115,-11.23,Major,0.0484,82.285,04-Apr,0.469
Movie,Karine Costa,Mes Nuits Blanches,0kVs2ND0MLVLlOBufp5aNa,0,0.126,0.628,250293,0.743,1.08E-06,D,0.14,-8.886,Minor,0.163,89.753,04-Apr,0.532
Movie,Henri Salvador,Surs De Nous - Remastered,0mJkZRoRT02tFxO34tp18o,4,0.298,0.474,134507,0.673,0,C,0.19,-6.378,Minor,0.0326,119.326,04-Apr,0.535
Movie,Jean Claude Corbel,Un coin de paradis,0mTxvimYKEwzfVCtNni286,0,0.317,0.585,82018,0.317,1.37E-06,F,0.143,-16.59,Minor,0.0266,110.07,04-Apr,0.363
Movie,Chorus,Oj Ty Babo,0wrjE27s0xctabaaYuJaLB,0,0.0381,0.799,141240,0.59,8.50E-06,E,0.127,-7.69,Major,0.0407,139.898,04-Apr,0.97
Movie,Houcine,Siffler sur la colline,10pvsfWKbnZgslnjUg1FVo,0,0.0678,0.746,163413,0.811,0,F,0.126,-4.171,Minor,0.0406,106.355,04-Apr,0.957
Movie,Chorus,Azadi Ke Parbat Ki,11gmEGBcauJx4zxlCdaO1B,0,0.74,0.739,224200,0.472,0,B,0.137,-11.671,Major,0.041,90.306,04-Apr,0.87
Movie,Henri Salvador,Ela Diz Que Tem,12ZHSrFpF0i3YbjV0epW4D,0,0.845,0.739,135587,0.556,0.288,D,0.118,-13.757,Major,0.0381,131.074,04-Apr,0.95
Movie,Lucie Dolene,"Croquemitoufle (From ""Les femmes des autres"")",15E5OKQA7NZI7P9n2ls6e5,0,0.972,0.592,193800,0.299,5.11E-05,F,0.359,-10.302,Major,0.031,107.99,04-Apr,0.271
Movie,Chorus,Noothi Yettu Potri - Language: Tamil; Genre: Amman,15hzCoAhSiWk8juLz5Jwut,0,0.901,0.459,279480,0.806,0,F#,0.377,-6.677,Major,0.311,178.872,05-Apr,0.81
Movie,Chorus,Bhur Bhuru Ujao,16uOWDPixXMVCfnSnwHSda,0,0.732,0.397,541754,0.567,2.27E-05,F,0.585,-10.312,Minor,0.182,168.836,03-Apr,0.784
Movie,Jean Piat,Il faut savoir que les Orsini,17jGStnoCT7dk0aHtHu88M,0,0.909,0.624,149360,0.171,0,A#,0.183,-22.171,Minor,0.908,170.418,05-Apr,0.712
Movie,Henri Salvador,C’est le be-bop,1BSBuUTGA7zhnultl6nYZP,1,0.956,0.7,128867,0.376,0,D#,0.0465,-15.099,Major,0.211,83.211,04-Apr,0.753
Movie,Jean Claude Corbel,Un voyage avec Gulliver,1CGYQOHiV2gGsFvqkGVtEj,0,0.709,0.584,38775,0.589,0,B,0.121,-11.242,Major,0.0311,98.169,04-Apr,0.594
Movie,Chorus,Udaya Gaganadalli,1Cuc7mwfpShePx2jAVTLKl,0,0.5,0.571,387370,0.759,2.56E-05,G,0.239,-12.269,Major,0.0533,152.912,04-Apr,0.963
Movie,Richard M. Sherman,チム・チム・チェリー (竹内永和 編),1D7FmXn6lvCtw9ZTY4wMkv,0,0.991,0.423,119067,0.221,0.881,A,0.136,-16.081,Minor,0.0733,100.269,03-Apr,0.342
Movie,Randy Newman,Little Polenta Is Born,1DK9QmXY7YjbnavMfWsUUN,0,0.67,0.189,146467,0.171,0.711,C,0.105,-19.101,Minor,0.0426,119.876,04-Apr,0.134
Movie,Henri Salvador,Comme J Aimais,1DoGY3bWXQEWqYc1jZ9Zbe,0,0.983,0.498,186874,0.0658,0.000119,G,0.137,-15.182,Minor,0.0406,131.356,04-Apr,0.374
Movie,Debbie Davis,Hanging Up My Stockings,1JDxnWeBA4bISv3i6gTK2O,0,0.906,0.365,273280,0.202,4.93E-05,G,0.37,-9.446,Major,0.0284,79.333,04-Apr,0.232
Movie,Ken Page,J'ai Deux Amour,1JS9sjUw7HAxyFWzu24Dvx,0,0.89,0.392,396947,0.246,3.92E-06,C,0.357,-11.723,Major,0.107,88.355,04-Apr,0.16
Movie,Chorus,"La Sonnambula: Tutto è gioia (Act I, scene 1)",1KDXC3r1kVtYOUvCjcvUJt,0,0.987,0.318,148656,0.0364,0.0254,G#,0.144,-19.07,Major,0.0523,79.187,04-Apr,0.226
Movie,Claire Guyot,Fuir,1KwoLCrbLt1OgkyFdccWws,0,0.925,0.447,280961,0.209,1.30E-06,G,0.133,-13.713,Major,0.0472,126.805,03-Apr,0.21
Movie,Chorus,Jaag Uthi Hai Saari,1PeLIOIJtPQMdGbqiSxAVr,0,0.455,0.536,206907,0.384,3.13E-06,G#,0.0982,-12.372,Minor,0.0448,103.827,04-Apr,0.694
Movie,Chorus,Saare Jahan -Unique - Original,1VBAyCSzBYFB7Q4bQFvWS4,0,0.00506,0.696,345840,0.736,3.66E-05,C#,0.115,-5.741,Major,0.123,101.328,04-Apr,0.464
Movie,Francois Le Roux,Maman biguine,1aOFuqsjr8iguJYV6pddcQ,0,0.476,0.513,398120,0.546,1.30E-06,C,0.148,-6.403,Major,0.0875,92.992,04-Apr,0.893
Movie,Idoles De La Musique,La Vie En Rose,1ehfG2UVzxoTaInBrBKmaG,1,0.827,0.203,72353,0.312,3.28E-05,G#,0.62,-11.774,Major,0.029,175.601,05-Apr,0.174
Movie,Leopold Stokowski,"Symphony No.9 in E Minor, Op.95 ""From the New World"": IV. Allegro con fuoco",1igms5MlLF5SuLIR2htJyd,1,0.955,0.321,672453,0.134,0.325,E,0.255,-16.159,Minor,0.0358,143.779,04-Apr,0.205
Movie,Chorus,Om Jwaladeviya Namah,1jHu4jrkbwU9VPnIPZKVLZ,0,0.578,0.658,85316,0.491,3.33E-06,F#,0.12,-13.637,Major,0.398,94.872,04-Apr,0.476
